order_no,booking_date,driver_id,license_plates,`status`,create_date,类型,driver_id,license_plates
"P26503041245906523","2017-08-18 15:27:00",\N,\N,"60","2017-08-18 15:27:25","其他",\N,\N
"P30503041355416874","2017-08-18 15:29:00",\N,\N,"60","2017-08-18 15:29:15","其他",\N,\N
"P3503041488568502","2017-08-18 15:31:00",\N,\N,"60","2017-08-18 15:31:28","其他",\N,\N
"P5503041528659313","2017-08-18 15:32:00",\N,\N,"60","2017-08-18 15:32:08","其他",\N,\N
"P36503041538997853","2017-08-18 15:32:00",\N,\N,"60","2017-08-18 15:32:19","其他",\N,\N
"P23503041594353094","2017-08-18 15:33:00",\N,\N,"60","2017-08-18 15:33:14","其他",\N,\N
"P23503041658258507","2017-08-18 15:34:00",\N,\N,"60","2017-08-18 15:34:18","其他",\N,\N
"P23503041672089894","2017-08-18 15:34:00",\N,\N,"60","2017-08-18 15:34:32","其他",\N,\N
"P17503041690955288","2017-08-18 15:34:00","88081","黑AL33L1","50","2017-08-18 15:34:50","绑单","88081","黑AL33L1"
"P45503041735520219","2017-08-18 15:35:00",\N,\N,"60","2017-08-18 15:35:35","其他",\N,\N
"P23503041848196554","2017-08-18 15:37:00",\N,\N,"60","2017-08-18 15:37:28","其他",\N,\N
"P17503042024163712","2017-08-18 15:40:00",\N,\N,"60","2017-08-18 15:40:24","其他",\N,\N
"P30503042171623693","2017-08-18 15:42:00",\N,\N,"60","2017-08-18 15:42:51","其他",\N,\N
"P35503042396304635","2017-08-18 15:46:00",\N,\N,"60","2017-08-18 15:46:36","其他",\N,\N
"P35503042439843012","2017-08-18 15:47:00",\N,\N,"10","2017-08-18 15:47:19","其他",\N,\N
"P5503042446305309","2017-08-18 15:47:00",\N,\N,"60","2017-08-18 15:47:26","其他",\N,\N
"P20503042508565619","2017-08-21 14:30:00",\N,\N,"60","2017-08-18 15:48:28","其他",\N,\N
"P10503042691024849","2017-08-18 15:51:00",\N,\N,"10","2017-08-18 15:51:30","其他",\N,\N
"P10503042708521604","2017-08-18 15:51:00",\N,\N,"60","2017-08-18 15:51:48","其他",\N,\N
"P5503042735560314","2017-08-18 15:52:00",\N,\N,"60","2017-08-18 15:52:15","其他",\N,\N
"P27503042864007107","2017-08-21 14:30:00",\N,\N,"60","2017-08-18 15:54:24","其他",\N,\N
"P7503043510452752","2017-08-18 17:30:00",\N,\N,"60","2017-08-18 16:05:10","其他",\N,\N
"P20503043852130333","2017-08-21 14:30:00",\N,\N,"60","2017-08-18 16:10:51","其他",\N,\N
"P30503043989723955","2017-08-18 17:30:00",\N,\N,"60","2017-08-18 16:13:09","其他",\N,\N
"P40503044079096148","2017-08-18 17:30:00",\N,\N,"60","2017-08-18 16:14:38","其他",\N,\N
"P25503044087428663","2017-08-21 14:30:00",\N,\N,"60","2017-08-18 16:14:47","其他",\N,\N
"P25503044102302152","2017-08-21 14:30:00",\N,\N,"60","2017-08-18 16:15:02","其他",\N,\N
"P13503044284178895","2017-08-18 16:18:00",\N,\N,"60","2017-08-18 16:18:04","其他",\N,\N
"P35503044296272155","2017-08-18 16:25:00",\N,\N,"60","2017-08-18 16:18:16","其他",\N,\N
"P45503044604940916","2017-08-18 16:54:00",\N,\N,"60","2017-08-18 16:23:25","其他",\N,\N
"P21503044747514513","2017-08-21 14:30:00",\N,\N,"60","2017-08-18 16:25:47","其他",\N,\N
"P26503044763591178","2017-08-21 14:30:00",\N,\N,"60","2017-08-18 16:26:03","其他",\N,\N
"P20503045082727715","2017-08-19 08:30:00",\N,\N,"60","2017-08-18 16:31:22","其他",\N,\N
"P45503045261162735","2017-08-18 16:34:00",\N,\N,"60","2017-08-18 16:34:21","其他",\N,\N
"P24503045485515525","2017-08-18 16:38:00","105907","闽AA8V35","50","2017-08-18 16:38:05","绑单","105907","闽AA8V35"
"P45503045522262908","2017-08-21 14:30:00",\N,\N,"60","2017-08-18 16:38:42","其他",\N,\N
"P27503046060703568","2017-08-18 16:47:00",\N,\N,"60","2017-08-18 16:47:40","其他",\N,\N
"P13503046189618958","2017-08-18 16:49:00",\N,\N,"60","2017-08-18 16:49:49","其他",\N,\N
"P7503046317661199","2017-08-18 16:51:00",\N,\N,"60","2017-08-18 16:51:57","其他",\N,\N
"P45503046533436273","2017-08-18 16:55:00","12988","沪BMM579","50","2017-08-18 16:55:33","绑单","12988","沪BMM579"
"P17503046857339291","2017-08-18 17:00:00",\N,\N,"60","2017-08-18 17:00:57","其他",\N,\N
"P5503046993548303","2017-08-18 17:03:00","105907","闽AA8V35","50","2017-08-18 17:03:13","绑单","105907","闽AA8V35"
"B7503047321394853","2017-08-18 19:00:00","62229","豫A80HV2","50","2017-08-18 17:08:41","抢单","62229","豫A80HV2"
"P17503047374635173","2017-08-18 17:09:00",\N,\N,"60","2017-08-18 17:09:34","其他",\N,\N
"P13503047465701958","2017-08-18 17:11:00",\N,\N,"60","2017-08-18 17:11:05","其他",\N,\N
"P23503047912510636","2017-08-18 17:18:00",\N,\N,"60","2017-08-18 17:18:32","其他",\N,\N
"P26503047927292440","2017-08-18 17:18:00",\N,\N,"60","2017-08-18 17:18:47","其他",\N,\N
"P21503048157902473","2017-08-18 17:22:00","26611","辽BA56E6","60","2017-08-18 17:22:37","绑单","26611","辽BA56E6"
"P40503048187700142","2017-08-18 17:23:00",\N,\N,"60","2017-08-18 17:23:07","其他",\N,\N
"P25503048492665357","2017-08-18 17:28:00",\N,\N,"60","2017-08-18 17:28:12","其他",\N,\N
"P37503048575697673","2017-08-18 17:29:00",\N,\N,"60","2017-08-18 17:29:35","其他",\N,\N
"P17503048744488583","2017-08-18 17:32:00",\N,\N,"60","2017-08-18 17:32:24","其他",\N,\N
"P45503048912604913","2017-08-18 17:35:00",\N,\N,"60","2017-08-18 17:35:12","其他",\N,\N
"P43503048955659229","2017-08-18 17:35:00",\N,\N,"60","2017-08-18 17:35:55","其他",\N,\N
"P21503049039081875","2017-08-19 15:00:00",\N,\N,"60","2017-08-18 17:37:19","其他",\N,\N
"P43503049087707469","2017-08-18 17:38:00",\N,\N,"60","2017-08-18 17:38:07","其他",\N,\N
"P40503049213492034","2017-08-18 17:40:00",\N,\N,"60","2017-08-18 17:40:13","其他",\N,\N
"P22503049269078052","2017-08-18 17:41:00",\N,\N,"60","2017-08-18 17:41:09","其他",\N,\N
"P26503049358326001","2017-08-18 17:42:00",\N,\N,"60","2017-08-18 17:42:38","其他",\N,\N
"P22503049492067414","2017-08-18 17:44:00",\N,\N,"60","2017-08-18 17:44:52","其他",\N,\N
"P36503049674829617","2017-08-18 17:47:00",\N,\N,"60","2017-08-18 17:47:54","其他",\N,\N
"P27503049687141270","2017-08-18 17:48:00",\N,\N,"60","2017-08-18 17:48:07","其他",\N,\N
"P26503049817159009","2017-08-18 17:50:00",\N,\N,"60","2017-08-18 17:50:17","其他",\N,\N
"P36503049929141130","2017-08-18 17:52:00",\N,\N,"60","2017-08-18 17:52:09","其他",\N,\N
"P13503049951894293","2017-08-18 17:52:00",\N,\N,"60","2017-08-18 17:52:31","其他",\N,\N
"P23503050076773743","2017-08-18 17:54:00",\N,\N,"60","2017-08-18 17:54:36","其他",\N,\N
"P25503050201851833","2017-08-18 17:56:00",\N,\N,"60","2017-08-18 17:56:41","其他",\N,\N
"P10503050418990787","2017-08-18 19:05:00",\N,\N,"60","2017-08-18 18:00:18","其他",\N,\N
"P25503050497491508","2017-08-18 18:01:00",\N,\N,"60","2017-08-18 18:01:37","其他",\N,\N
"B45503050771593374","2017-08-18 18:40:00",\N,\N,"60","2017-08-18 18:06:12","其他",\N,\N
"P26503050964580112","2017-08-18 18:09:00",\N,\N,"60","2017-08-18 18:09:24","其他",\N,\N
"P21503050986956253","2017-08-18 18:09:00",\N,\N,"60","2017-08-18 18:09:46","其他",\N,\N
"P40503051268500178","2017-08-19 06:30:00","23823","京BZ5783","50","2017-08-18 18:14:27","抢单","23823","京BZ5783"
"P13503051911037812","2017-08-18 18:25:00",\N,\N,"60","2017-08-18 18:25:10","其他",\N,\N
"P25503051949055075","2017-08-18 18:25:00",\N,\N,"60","2017-08-18 18:25:49","其他",\N,\N
"P13503052325585395","2017-08-18 18:32:00",\N,\N,"60","2017-08-18 18:32:05","其他",\N,\N
"P45503052379626636","2017-08-19 08:30:00",\N,\N,"60","2017-08-18 18:32:59","其他",\N,\N
"P45503052509667690","2017-08-19 08:30:00",\N,\N,"60","2017-08-18 18:35:09","其他",\N,\N
"P30503052539893441","2017-08-18 18:35:00",\N,\N,"60","2017-08-18 18:35:39","其他",\N,\N
"P37503052565089778","2017-08-18 18:36:00",\N,\N,"60","2017-08-18 18:36:05","其他",\N,\N
"P35503052664120348","2017-08-19 08:30:00",\N,\N,"60","2017-08-18 18:37:44","其他",\N,\N
"P35503052791881157","2017-08-19 08:30:00",\N,\N,"60","2017-08-18 18:39:51","其他",\N,\N
"P13503052899645925","2017-08-19 08:30:00",\N,\N,"60","2017-08-18 18:41:39","其他",\N,\N
"P22503053377416116","2017-08-19 05:15:00",\N,\N,"60","2017-08-18 18:49:37","其他",\N,\N
"P13503053408520926","2017-08-22 05:35:00","26941","京BZ5939","50","2017-08-18 18:50:08","抢单","26941","京BZ5939"
"P7503053672210773","2017-08-18 18:54:00",\N,\N,"60","2017-08-18 18:54:32","其他",\N,\N
"P40503053703264231","2017-08-18 18:55:00",\N,\N,"10","2017-08-18 18:55:02","其他",\N,\N
"P10503053737258505","2017-08-22 12:05:00","26941","京BZ5939","50","2017-08-18 18:55:36","抢单","26941","京BZ5939"
"P10503053780170803","2017-08-25 12:05:00",\N,\N,"60","2017-08-18 18:56:19","其他",\N,\N
"P10503053789347725","2017-08-25 12:05:00","26941","京BZ5939","50","2017-08-18 18:56:28","抢单","26941","京BZ5939"
"B4503053793284737","2017-08-18 19:28:00","6383","测YX1234","50","2017-08-18 18:56:33","抢单","6383","测YX1234"
"P24503054142153730","2017-08-25 05:30:00","26941","京BZ5939","50","2017-08-18 19:02:22","抢单","26941","京BZ5939"
"P4503054223408750","2017-08-18 19:03:00",\N,\N,"10","2017-08-18 19:03:43","其他",\N,\N
"P4503054251941604","2017-08-18 19:04:00","6383","测YX1234","50","2017-08-18 19:04:11","绑单","6383","测YX1234"
"P3503054307833052","2017-08-19 05:20:00",\N,\N,"60","2017-08-18 19:05:07","其他",\N,\N
"P5503054766092673","2017-08-18 19:12:00",\N,\N,"60","2017-08-18 19:12:46","其他",\N,\N
"P24503054874395092","2017-08-18 19:14:00",\N,\N,"60","2017-08-18 19:14:34","其他",\N,\N
"P40503054953081498","2017-08-18 19:15:00",\N,\N,"60","2017-08-18 19:15:52","其他",\N,\N
"P25503055006363586","2017-08-18 19:16:00",\N,\N,"60","2017-08-18 19:16:46","其他",\N,\N
"P23503055011252455","2017-08-18 19:16:00","27657","京BZ5974","60","2017-08-18 19:16:51","绑单","27657","京BZ5974"
"P15503055085660714","2017-08-18 19:18:00",\N,\N,"60","2017-08-18 19:18:05","其他",\N,\N
"P30503055131284160","2017-08-18 19:18:00",\N,\N,"60","2017-08-18 19:18:50","其他",\N,\N
"P36503055219018451","2017-08-18 19:20:00",\N,\N,"60","2017-08-18 19:20:19","其他",\N,\N
"P15503055312253414","2017-08-21 14:30:00",\N,\N,"60","2017-08-18 19:21:52","其他",\N,\N
"P45503055386420945","2017-08-21 14:30:00",\N,\N,"60","2017-08-18 19:23:06","其他",\N,\N
"P22503055514155219","2017-08-21 14:30:00",\N,\N,"60","2017-08-18 19:25:14","其他",\N,\N
"P3503055533203802","2017-08-23 08:30:00",\N,\N,"60","2017-08-18 19:25:33","其他",\N,\N
"P7503055658077775","2017-08-18 19:27:00",\N,\N,"60","2017-08-18 19:27:38","其他",\N,\N
"P25503055771652265","2017-08-18 19:29:00",\N,\N,"10","2017-08-18 19:29:31","其他",\N,\N
"B17503055963853438","2017-08-19 07:30:00",\N,\N,"60","2017-08-18 19:32:43","其他",\N,\N
"P34503056082250873","2017-08-18 19:34:00",\N,\N,"60","2017-08-18 19:34:42","其他",\N,\N
"P25503056246249823","2017-08-21 14:30:00",\N,\N,"60","2017-08-18 19:37:26","其他",\N,\N
"P17503056375246642","2017-08-21 14:30:00",\N,\N,"60","2017-08-18 19:39:36","其他",\N,\N
"P23503056507993380","2017-08-21 14:30:00",\N,\N,"60","2017-08-18 19:41:47","其他",\N,\N
"P3503056643094957","2017-08-21 14:30:00","41345","京BZ6066","50","2017-08-18 19:44:03","抢单","41345","京BZ6066"
"P5503056720642479","2017-08-23 08:30:00","19515","京BZ5369","50","2017-08-18 19:45:20","抢单","19515","京BZ5369"
"P26503056751894185","2017-08-18 19:45:00",\N,\N,"60","2017-08-18 19:45:51","其他",\N,\N
"P10503056846491009","2017-08-18 19:47:00","115433","京BZ5341","60","2017-08-18 19:47:25","绑单","115433","京BZ5341"
"P26503056889942017","2017-08-18 19:48:00",\N,\N,"60","2017-08-18 19:48:09","其他",\N,\N
"P25503057258867262","2017-08-18 19:54:00","115433","京BZ5341","50","2017-08-18 19:54:18","绑单","115433","京BZ5341"
"P30503057782081688","2017-08-19 08:30:00",\N,\N,"60","2017-08-18 20:03:01","其他",\N,\N
"P21503057792750262","2017-08-21 15:10:00","17493","京BZ5320","50","2017-08-18 20:03:12","抢单","17493","京BZ5320"
"B4503057822931705","2017-08-18 22:52:00",\N,\N,"60","2017-08-18 20:03:42","其他",\N,\N
"P24503057894433620","2017-08-19 08:30:00",\N,\N,"60","2017-08-18 20:04:54","其他",\N,\N
"P23503058777615672","2017-08-18 20:19:00",\N,\N,"60","2017-08-18 20:19:37","其他",\N,\N
"P37503058785442924","2017-08-18 20:19:00",\N,\N,"60","2017-08-18 20:19:45","其他",\N,\N
"P34503058841607256","2017-08-18 20:20:00",\N,\N,"60","2017-08-18 20:20:41","其他",\N,\N
"P4503059862965710","2017-08-18 20:39:00",\N,\N,"10","2017-08-18 20:37:42","其他",\N,\N
"P26503060029128497","2017-08-18 20:40:00",\N,\N,"10","2017-08-18 20:40:29","其他",\N,\N
"P10503060492115173","2017-08-18 20:48:00",\N,\N,"10","2017-08-18 20:48:11","其他",\N,\N
"P5503060618977968","2017-08-18 20:50:00","21191","鲁AS9Q63","50","2017-08-18 20:50:19","绑单","21191","鲁AS9Q63"
"P20503061312610434","2017-08-18 21:01:00","39361","京BZ5335","60","2017-08-18 21:01:52","绑单","39361","京BZ5335"
"P30503061795873703","2017-08-20 16:05:00","10799","京BZ5331","50","2017-08-18 21:09:55","抢单","10799","京BZ5331"
"P24503061850589706","2017-08-19 09:01:00","22479","辽BA55C3","50","2017-08-18 21:10:50","抢单","22479","辽BA55C3"
"B30503062055672729","2017-08-18 21:14:00",\N,\N,"60","2017-08-18 21:14:15","其他",\N,\N
"B34503062079686645","2017-08-18 21:14:00",\N,\N,"60","2017-08-18 21:14:39","其他",\N,\N
"P45503063236842291","2017-08-18 21:33:00",\N,\N,"60","2017-08-18 21:33:56","其他",\N,\N
"P20503063320567643","2017-08-18 21:35:00",\N,\N,"60","2017-08-18 21:35:19","其他",\N,\N
"P23503063486370394","2017-08-18 21:38:00",\N,\N,"60","2017-08-18 21:38:06","其他",\N,\N
"P7503063551485501","2017-08-19 08:30:00","26841","京BZ5999","50","2017-08-18 21:39:11","抢单","26841","京BZ5999"
"P23503063595550332","2017-08-18 21:39:00",\N,\N,"60","2017-08-18 21:39:55","其他",\N,\N
"P20503063702301892","2017-08-19 19:00:00","26841","京BZ5999","50","2017-08-18 21:41:41","抢单","26841","京BZ5999"
"P20503063789048583","2017-08-18 21:43:00",\N,\N,"60","2017-08-18 21:43:08","其他",\N,\N
"P5503063850444688","2017-08-18 21:44:00",\N,\N,"60","2017-08-18 21:44:11","其他",\N,\N
"P43503063931417963","2017-08-18 21:45:00",\N,\N,"60","2017-08-18 21:45:31","其他",\N,\N
"P35503063975951533","2017-08-18 21:46:00",\N,\N,"60","2017-08-18 21:46:15","其他",\N,\N
"P7503064392449762","2017-08-18 21:53:00",\N,\N,"60","2017-08-18 21:53:12","其他",\N,\N
"P34503064395864731","2017-08-18 21:53:00",\N,\N,"60","2017-08-18 21:53:15","其他",\N,\N
"P34503064509641128","2017-08-18 21:55:00",\N,\N,"10","2017-08-18 21:55:09","其他",\N,\N
"P40503064529096777","2017-08-18 21:55:00",\N,\N,"60","2017-08-18 21:55:28","其他",\N,\N
"P7503064632481817","2017-08-18 21:57:00",\N,\N,"60","2017-08-18 21:57:12","其他",\N,\N
"P13503065043178578","2017-08-18 23:40:00","81903","浙A732QM","60","2017-08-18 22:04:03","抢单","81903","浙A732QM"
"P35503065354653678","2017-08-18 22:09:00",\N,\N,"60","2017-08-18 22:09:14","其他",\N,\N
"P35503065386085830","2017-08-18 22:09:00",\N,\N,"60","2017-08-18 22:09:46","其他",\N,\N
"P20503065446641684","2017-08-18 22:10:00",\N,\N,"60","2017-08-18 22:10:46","其他",\N,\N
"P35503065501494392","2017-08-18 22:11:00",\N,\N,"60","2017-08-18 22:11:41","其他",\N,\N
"P35503065623386614","2017-08-18 22:13:00",\N,\N,"60","2017-08-18 22:13:43","其他",\N,\N
"B37503065751900922","2017-08-18 23:10:00",\N,\N,"60","2017-08-18 22:15:51","其他",\N,\N
"P25503066136359636","2017-08-18 22:22:00",\N,\N,"60","2017-08-18 22:22:16","其他",\N,\N
"P21503066190387560","2017-08-18 22:23:00",\N,\N,"60","2017-08-18 22:23:10","其他",\N,\N
"P20503066265271718","2017-08-18 22:24:00",\N,\N,"60","2017-08-18 22:24:24","其他",\N,\N
"P24503066332753118","2017-08-18 22:25:00",\N,\N,"60","2017-08-18 22:25:32","其他",\N,\N
"P25503066484171473","2017-08-19 10:00:00","33213","晋AD172F","60","2017-08-18 22:28:04","抢单","33213","晋AD172F"
"P36503066573252849","2017-08-19 09:45:00","82281","京BZ6056","60","2017-08-18 22:29:33","抢单","82281","京BZ6056"
"P37503066601673068","2017-08-19 10:00:00","33213","晋AD172F","60","2017-08-18 22:30:01","抢单","33213","晋AD172F"
"P40503066829212346","2017-08-18 22:33:00",\N,\N,"60","2017-08-18 22:33:48","其他",\N,\N
"P23503066839097371","2017-08-19 10:08:00","73379","晋A3641Y","50","2017-08-18 22:33:58","抢单","73379","晋A3641Y"
"P22503066945229325","2017-08-18 22:35:00",\N,\N,"60","2017-08-18 22:35:45","其他",\N,\N
"P34503067117991520","2017-08-19 16:08:00","33213","晋AD172F","60","2017-08-18 22:38:37","抢单","33213","晋AD172F"
"P10503067133512635","2017-08-19 16:08:00","84263","晋A3842Y","60","2017-08-18 22:38:52","抢单","84263","晋A3842Y"
"P15503067214712851","2017-08-19 16:08:00","73379","晋A3641Y","50","2017-08-18 22:40:14","抢单","73379","晋A3641Y"
"P7503067223327418","2017-08-18 23:20:00",\N,\N,"60","2017-08-18 22:40:23","其他",\N,\N
"P25503067362512468","2017-08-18 22:42:00",\N,\N,"60","2017-08-18 22:42:42","其他",\N,\N
"P3503067525282092","2017-08-19 08:00:00","27669","京BZ5949","50","2017-08-18 22:45:25","抢单","27669","京BZ5949"
"P3503067588596433","2017-08-19 00:00:00",\N,\N,"60","2017-08-18 22:46:28","其他",\N,\N
"P3503067768665467","2017-08-18 23:30:00",\N,\N,"60","2017-08-18 22:49:28","其他",\N,\N
"P37503067808004917","2017-08-19 00:00:00",\N,\N,"60","2017-08-18 22:50:07","其他",\N,\N
"P15503067926348124","2017-08-18 22:52:00",\N,\N,"60","2017-08-18 22:52:06","其他",\N,\N
"P10503069262105835","2017-08-18 23:14:00",\N,\N,"60","2017-08-18 23:14:21","其他",\N,\N
"P7503069577717258","2017-08-18 23:19:00",\N,\N,"60","2017-08-18 23:19:37","其他",\N,\N
"P37503069711227516","2017-08-18 23:21:00",\N,\N,"60","2017-08-18 23:21:51","其他",\N,\N
"P30503069772338785","2017-08-18 23:22:00",\N,\N,"60","2017-08-18 23:22:51","其他",\N,\N
"P17503069899737400","2017-08-18 23:24:00",\N,\N,"60","2017-08-18 23:24:59","其他",\N,\N
"B27503069973736938","2017-08-19 12:00:00","37173","京BZ5781","50","2017-08-18 23:26:13","抢单","37173","京BZ5781"
"P13503070018299041","2017-08-18 23:26:00",\N,\N,"60","2017-08-18 23:26:58","其他",\N,\N
"P13503070020213234","2017-08-19 10:00:00","26971","京BZ5944","60","2017-08-18 23:27:00","抢单","26971","京BZ5944"
"B27503070030443617","2017-08-19 14:00:00","37173","京BZ5781","50","2017-08-18 23:27:10","抢单","37173","京BZ5781"
"P37503070141648615","2017-08-18 23:29:00",\N,\N,"60","2017-08-18 23:29:01","其他",\N,\N
"P21503070245333772","2017-08-18 23:30:00",\N,\N,"60","2017-08-18 23:30:45","其他",\N,\N
"P35503070427681876","2017-08-18 23:33:00",\N,\N,"60","2017-08-18 23:33:47","其他",\N,\N
"P43503071713061445","2017-08-18 23:55:00",\N,\N,"60","2017-08-18 23:55:12","其他",\N,\N
"P4503071898455284","2017-08-18 23:58:00","6383","测YX1234","60","2017-08-18 23:58:18","绑单","6383","测YX1234"
"P23503072291516585","2017-08-19 00:04:00",\N,\N,"60","2017-08-19 00:04:51","其他",\N,\N
"P43503072424712928","2017-08-19 00:07:00",\N,\N,"60","2017-08-19 00:07:04","其他",\N,\N
"P36503072520870683","2017-08-19 00:08:00",\N,\N,"60","2017-08-19 00:08:40","其他",\N,\N
"P34503072767464367","2017-08-19 00:12:00",\N,\N,"60","2017-08-19 00:12:47","其他",\N,\N
"P4503072920645442","2017-08-19 00:15:00",\N,\N,"10","2017-08-19 00:15:20","其他",\N,\N
"P36503072976201261","2017-08-19 00:16:00",\N,\N,"60","2017-08-19 00:16:16","其他",\N,\N
"P4503073211861564","2017-08-19 00:20:00","6383","测YX1234","50","2017-08-19 00:20:11","绑单","6383","测YX1234"
"P30503073351049338","2017-08-19 00:22:00",\N,\N,"60","2017-08-19 00:22:30","其他",\N,\N
"B4503073377724152","2017-08-19 00:57:00",\N,\N,"60","2017-08-19 00:22:57","其他",\N,\N
"P25503073755372885","2017-08-19 00:29:00",\N,\N,"60","2017-08-19 00:29:15","其他",\N,\N
"P4503074200123394","2017-08-19 00:36:00","6383","测YX1234","50","2017-08-19 00:36:40","绑单","6383","测YX1234"
"B4503077445919974","2017-08-19 01:30:00","6383","测YX1234","50","2017-08-19 01:30:45","绑单","6383","测YX1234"
"P4503077548530236","2017-08-19 01:32:00","6383","测YX1234","50","2017-08-19 01:32:28","绑单","6383","测YX1234"
"P4503077718516236","2017-08-19 01:35:00","6383","测YX1234","50","2017-08-19 01:35:18","绑单","6383","测YX1234"
"P4503077800365422","2017-08-19 01:36:00","6383","测YX1234","50","2017-08-19 01:36:40","绑单","6383","测YX1234"
"P24503077857790767","2017-08-19 04:15:00",\N,\N,"60","2017-08-19 01:37:37","其他",\N,\N
"B4503077889872373","2017-08-19 01:38:00","6383","测YX1234","50","2017-08-19 01:38:09","绑单","6383","测YX1234"
"P22503078012272240","2017-08-19 04:15:00","124047","京BZ5791","50","2017-08-19 01:40:12","抢单","124047","京BZ5791"
"P4503078067350122","2017-08-19 02:15:00","6383","测YX1234","50","2017-08-19 01:41:07","抢单","6383","测YX1234"
"P15503078169466473","2017-08-19 08:41:00",\N,\N,"60","2017-08-19 01:42:49","其他",\N,\N
"P4503078186817070","2017-08-19 02:17:00","6383","测YX1234","50","2017-08-19 01:43:06","抢单","6383","测YX1234"
